Date,Store Number,Inventory quantity,sin_day,cos_day,sin_month,cos_month
2017-02-24,3853,7.899,-0.9510565162951536,0.30901699437494723,0.8660254037844386,0.5000000000000001
2017-02-25,3853,11.799,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
2017-02-26,3853,16.784,-0.743144825477394,0.6691306063588585,0.8660254037844386,0.5000000000000001
2017-02-27,3853,10.784,-0.5877852522924734,0.8090169943749473,0.8660254037844386,0.5000000000000001
2017-02-28,3853,14.983,-0.40673664307580015,0.913545457642601,0.8660254037844386,0.5000000000000001
2017-03-01,3853,6.73,0.20791169081775931,0.9781476007338057,1.0,6.123233995736766e-17
2017-03-02,3853,4.4,0.40673664307580015,0.9135454576426009,1.0,6.123233995736766e-17
2017-03-03,3853,5.565,0.5877852522924731,0.8090169943749475,1.0,6.123233995736766e-17
2017-03-04,3853,11.84,0.7431448254773941,0.6691306063588582,1.0,6.123233995736766e-17
2017-03-05,3853,4.13,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2017-03-06,3853,12.845,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
2017-03-07,3853,8.8,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
2017-03-08,3853,5.15,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
2017-03-09,3853,-0.34,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
2017-03-10,3853,4.79,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
2017-03-11,3853,1.395,0.7431448254773945,-0.6691306063588579,1.0,6.123233995736766e-17
2017-03-12,3853,6.36,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17
2017-03-13,3853,-9.225,0.40673664307580004,-0.913545457642601,1.0,6.123233995736766e-17
2017-03-14,3853,-8.065,0.20791169081775931,-0.9781476007338057,1.0,6.123233995736766e-17
2017-03-15,3853,-11.615,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17
2017-03-16,3853,-6.985,-0.20791169081775907,-0.9781476007338057,1.0,6.123233995736766e-17
2017-03-17,3853,11.62,-0.4067366430758002,-0.9135454576426009,1.0,6.123233995736766e-17
2017-03-18,3853,18.735,-0.587785252292473,-0.8090169943749475,1.0,6.123233995736766e-17
2017-03-19,3853,14.87,-0.743144825477394,-0.6691306063588585,1.0,6.123233995736766e-17
2017-03-20,3853,22.44,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17
2017-03-21,3853,12.295,-0.9510565162951535,-0.30901699437494756,1.0,6.123233995736766e-17
2017-03-22,3853,8.8,-0.9945218953682733,-0.10452846326765423,1.0,6.123233995736766e-17
2017-03-23,3853,5.97,-0.9945218953682734,0.10452846326765299,1.0,6.123233995736766e-17
2017-03-25,3853,11.565,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2017-03-26,3853,14.7,-0.743144825477394,0.6691306063588585,1.0,6.123233995736766e-17
2017-03-27,3853,14.16,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2017-03-28,3853,25.305,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2017-03-29,3853,15.6,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2017-03-30,3853,20.695,-1.133107779529596e-15,1.0,1.0,6.123233995736766e-17
2017-03-31,3853,16.51,0.2079116908177585,0.9781476007338058,1.0,6.123233995736766e-17
2017-04-01,3853,17.92,0.20791169081775931,0.9781476007338057,0.8660254037844387,-0.4999999999999998
2017-04-02,3853,10.785,0.40673664307580015,0.9135454576426009,0.8660254037844387,-0.4999999999999998
2017-04-03,3853,3.215,0.5877852522924731,0.8090169943749475,0.8660254037844387,-0.4999999999999998
2017-04-04,3853,-1.385,0.7431448254773941,0.6691306063588582,0.8660254037844387,-0.4999999999999998
2017-04-05,3853,7.135,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2017-04-06,3853,7.135,0.9510565162951535,0.30901699437494745,0.8660254037844387,-0.4999999999999998
